"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51","r52","r53","r54","r55","r56"
"X114",1.75028293092768e-05,0.00302240724591828,0.00867423158876251,0.00475683983632234,6.64504762390128e-14,0.0406315941494074,4.36313416653706e-07,6.89355637355993e-05,6.66797653266431e-17,0.0155301894229562,1.36626371716461e-09,0.000574497239687232,1.50472682658934e-24,1.20775993024343e-14,1.29750047741871e-09,0.000417476830033229,4.36760672910184e-20,9.69209220418124e-22,7.28422711224502e-18,5.55711033883427e-25,0.0341907172760417,4.11013866694062e-11,1.08810369967922e-17,0,1.67232355388397e-27,1.18266159560421e-21,8.09797317806336e-13,6.95668500132772e-06,2.0390354299576e-14,0.257425600953525,7.35705658557829e-19,0.0286199175731836,0.00951303920317505,1.04297101041636e-23,1.17249732430083e-16,7.79263651024176e-13,8.12869593572461e-16,0.00100388509089359,4.93310902408299e-46,2.95890921855081e-31,1.82609676483731e-22,0.00533750817313666,1.03392762018687e-18,1.82535637289399e-12,0.231882148989485,0.204970935140932,1.23086414031245e-15,2.77448058099699e-34,9.49151172963579e-06,0.022378519112334,1.01374283632704e-59,8.96597415315253e-11,0.0994892881176676,4.71954584535598e-20,1.10041991744248e-11,2.02941772758012e-17
"X155",4.13563695566221e-24,2.09704219443626e-19,0.00928771555087525,2.49646148397895e-15,5.95254833881629e-16,9.9216489591293e-07,7.74373390951254e-22,0.37397271106082,2.07376257488894e-05,1.73692385609357e-23,9.84964978916083e-19,0.00127871512463052,4.3352795551524e-07,9.2629859495212e-25,4.71342536882803e-09,0.00109233490910733,2.11120530390419e-14,1.11023389352298e-11,0.114178012897554,1.52307754812249e-09,7.3897017639527e-21,6.4329028303644e-15,3.87534522649956e-12,2.03878652545301e-17,0.00107047696470842,7.56964300293243e-13,1.64649836078873e-10,1.06576746462816e-16,0.000351843076216545,0.0154636069931202,1.45531858185494e-27,1.05317549215902e-22,0.00140116860908279,2.04159286894319e-14,1.24053592209562e-25,1.81252344224009e-16,6.59976272693234e-17,0.00714224293061628,0.00527764085365514,0.0147504383848205,0.0436306374859308,6.75379705921682e-07,0.000277975389984832,0.126083551591108,6.24720479967198e-10,0.182378332189394,1.57689581840921e-16,1.01332304373794e-06,2.52321136723304e-12,1.8458579959032e-14,1.16871033516873e-09,2.70243883266632e-24,1.59519370276278e-10,0.00019026007812231,0.026940053993745,6.72736911318047e-06
"X75",1.46675955130011e-25,2.64998017118373e-12,0.0141024811079598,3.39017567723686e-14,4.4717709545263e-17,7.56809956279627e-27,9.15476317426043e-10,0.321942549531049,1.18400315956922e-06,2.90413279169467e-17,9.9775327194327e-17,0.00395982287666504,5.37773683012468e-13,3.53843200512457e-09,1.02798492418612e-13,1.91616459976273e-09,9.18375263033819e-10,3.67209119624759e-16,0.251976068788078,2.41080558891604e-15,4.33659874754427e-14,6.17759684907302e-13,8.2575687003838e-16,2.06869243060573e-23,2.57362022245983e-28,2.53393194196423e-08,7.97595156259366e-24,2.35988748548986e-17,3.26774769837504e-23,4.26575899535129e-10,1.4097763490862e-05,1.0905003402184e-09,2.94855623178076e-22,1.87146236405737e-13,0.000326513992291556,2.11785334741876e-15,2.59642011615387e-05,0.00754476153932014,5.90142900578486e-14,5.09998235107157e-05,2.59009638927792e-07,0.0949247841948747,7.12797770757785e-17,0.0816546664577547,3.12897617574312e-31,0.00416779331537209,4.72234207071663e-13,2.28586323628876e-05,1.53998342678609e-21,5.14893761511978e-07,0.0113248331893185,1.07636259167427e-13,0.146549160168758,9.34470083580717e-10,0.0200351341317631,1.2752606099585e-15
"X106",9.23437284728876e-17,7.68068214954409e-14,0.00599726036220363,2.47697677848105e-21,2.64541786563238e-08,1.60918778429583e-13,1.61547959418852e-07,0.127165104180794,1.74895450419489e-08,4.0102094750506e-14,8.39362512901062e-18,6.78363890666166e-12,3.18593596523845e-11,5.92063380893099e-11,3.84411764020317e-09,6.89286560333133e-13,3.59712433016319e-13,3.72293889836268e-07,0.406326874643089,1.24519513740773e-15,2.71839064637845e-08,5.92641726377677e-20,9.00163318342621e-05,0.014332061610713,0.00536891100164436,1.5003297685101e-07,1.94941773016259e-17,0.00514028486063739,0.0080326850706305,3.58683497275597e-05,0.0204433578093835,0.0934452099906908,4.17471186304924e-12,6.13253548167309e-17,0.00484499133609347,2.97971406253545e-11,0.0141495028851096,0.000693550311843333,4.55982984233066e-09,3.75537444784505e-09,3.78697662963487e-11,0.162758751001892,9.33878374661861e-14,4.46226003145903e-06,3.84725500031469e-23,1.9369936943703e-33,5.6769811151198e-06,3.23057283237049e-11,0.00108016890560906,0.00252263283978991,0.00527639442436917,2.0368058071921e-08,0.0423535737962427,1.22877840164572e-32,9.61733022275021e-11,0.0145106517745301
"X138",1.67116473161435e-14,3.33812216024658e-11,0.0118141607485806,1.49181499276373e-08,9.97419778615833e-09,0.000915072205697913,3.93043272595711e-14,4.87015755682222e-09,2.59385261253707e-10,1.77218098593787e-16,4.49248133320879e-07,1.37702800370877e-16,4.67579849105478e-11,2.04189326929163e-14,0.116479844261129,0.00668810439505526,2.72576096606276e-21,1.33697208135562e-06,0.360640155836977,2.53692772207308e-10,3.11676696104795e-12,6.16135753606468e-26,0.000586120809550606,0.000992867144194063,0.0589152542365468,1.43166187106754e-06,0.00655720558666792,0.000124285296664578,1.0561169399846e-06,2.89458338153901e-09,1.79942634140765e-17,0.285203370610663,2.58029016957133e-14,1.45135689050151e-11,3.53716992218078e-06,2.20641675331646e-21,0.00905805011305236,1.62794529710819e-10,0.000207704618483283,1.03027460032132e-20,2.12744807583404e-06,0.0607638183704659,0.00563680151087579,9.35028075883725e-26,9.3820101413668e-16,3.09272684527982e-17,1.59795628061412e-13,3.27040210002223e-17,0.00759639897179236,5.40156600955214e-05,7.19848877274698e-10,9.57604744566789e-25,1.58413035736161e-23,2.30577046283618e-13,0.0141855328608729,0.00867347577665027
"X182",1.27161611614332e-21,0.000890089042546848,2.66636987526216e-06,4.94218786444688e-05,1.11893562836663e-12,1.65953399963459e-07,0.0196616673449957,2.69909223660722e-10,1.02397097934095e-18,4.22801554822632e-11,1.66826248198093e-11,1.19925091305066e-07,1.89679856438612e-15,1.26105279873283e-14,0.357274086121554,1.02773373143403e-09,1.00224967916942e-17,3.03712743786081e-07,0.142364834959303,0.0316949613761339,0.00462996159410909,1.19930013602773e-20,0.00376214485391142,9.50653643710351e-14,0.0385382088128425,2.42781010137591e-15,0.000628743609659191,2.10270305256843e-15,7.36939135756268e-25,0.00162721755177306,0.0201767870740784,0.282834494969513,7.13354431921548e-13,3.94572136034326e-09,0.00433642582909953,3.02932645169359e-09,0.00147893110249,4.92317671388759e-18,2.83688404387354e-07,1.21260978524607e-09,0.0127347377050225,3.84877148775794e-15,9.26957945991548e-06,0.000417861188094147,0.000614695288057088,6.94432258997392e-21,9.66658991684504e-08,5.23447446035241e-16,1.10763214063347e-06,3.99847416655611e-05,2.78961230384225e-13,5.21379403724746e-22,6.30874833329225e-28,0.00618852194210056,0.031947964930268,1.64589635532776e-11
"X207",8.74083028508753e-27,4.4022938891131e-15,3.37712939704161e-05,1.1656663103681e-18,4.30611373734241e-17,3.32683820913336e-25,0.0510342011280262,0.00168193571650982,1.03469059586562e-21,9.3650289244709e-20,3.60491676490377e-11,6.55095875931552e-14,1.48110705634886e-15,4.11709477227474e-12,0.409976109525989,4.99628548238086e-08,1.13848232430063e-05,3.04848248872084e-22,0.0244783806234958,7.72358092610249e-11,3.83877185486702e-09,0.0290354263048974,1.70007744704027e-09,2.30379415908587e-12,1.88684306322336e-19,5.6215164222433e-27,1.13488019025387e-08,2.15966801569291e-11,1.12430437929457e-16,6.14283315455771e-08,0.210011217087041,0.0779878859119193,1.88576433221193e-33,8.09062340741065e-10,0.001838220598268,0.0147711340025217,7.94436911012876e-13,0.000707930069581956,1.37190388057455e-05,3.99550150362785e-07,1.31130706218816e-05,1.14720958751655e-46,2.08188659410587e-21,0.0108291261806365,5.9812244172069e-28,3.86333130669957e-14,6.76172055913752e-22,1.33729636406003e-31,1.99644522232762e-12,0.010308670921388,0.00980221265886241,0.0339867353896262,1.38582151940752e-25,0.0171442885840328,3.7352233401464e-17,1.40452005432763e-24
"X151",2.80686975556421e-20,2.30157673316103e-43,0.00798915759806536,3.34594504385022e-26,2.21518074875054e-29,1.12113473471075e-24,0.0104916003888739,1.26356069887742e-12,2.8796540036671e-28,2.55768040233613e-35,2.28171515777456e-27,1.07029465452511e-20,6.65736140571626e-31,6.15990137838654e-25,0.204756756603791,0.000207846265847553,2.64200968545429e-31,1.26334453120366e-25,2.21206642062308e-11,5.04471813171645e-58,4.61001066557502e-32,0.173822058623518,2.67666589986756e-32,3.75414959174698e-26,1.56149562557415e-66,2.38166452459125e-06,5.37832421187444e-05,0.0306773875062923,5.19733952550831e-16,7.54975994259266e-23,0.343699341783755,1.13714184102838e-41,1.00750981207131e-40,3.9132756917882e-49,1.27589780246069e-18,0.00800115967680053,5.96497560720729e-11,7.18026310026223e-12,1.71023674087042e-19,1.60567133804674e-24,6.26764939674583e-12,0.012058447268314,7.89859852796827e-23,3.72421740236048e-07,2.19752804606415e-47,8.50630870559628e-13,5.23669389277989e-37,4.33473850212318e-35,5.34706036008694e-07,2.7283252595619e-24,0.0175711173489077,0.0767922539661018,4.79464060263222e-17,6.90624282050684e-23,0.00128698654022382,2.84326054116034e-25
"X146",3.45673496844502e-37,7.83093406791599e-29,0.0390972255355013,0.00340324910590206,1.69876700619434e-21,2.01944445238105e-19,0.0357112464683523,3.27274720000969e-30,6.05924405583253e-17,1.6605732322863e-27,2.55354427315828e-19,7.82604434698573e-22,4.91737556839301e-32,3.50499548253306e-31,0.0335141441041329,1.28228088929079e-07,1.05357901226402e-45,1.23097024143031e-14,2.09932507308916e-13,7.84477012180526e-34,4.71215373626315e-24,0.357352623325457,1.59584545896439e-11,3.17451019934966e-16,3.76751201948734e-07,0.0735535417050979,2.25548058816747e-16,0.020478736279999,2.71794589379635e-21,1.78246329102718e-36,0.24621962622341,1.65962733157492e-17,1.52635154056259e-31,9.13201496120471e-42,6.41790482971607e-22,2.67086621495741e-17,0.000101082304659606,1.57959210474836e-09,2.20161239702922e-20,3.13241020866834e-09,2.55215038016603e-10,0.000468139307004503,9.13567514718451e-08,1.04046232122647e-06,5.29210085227808e-16,3.24600359746072e-24,2.47552779640313e-35,9.44464199525635e-39,1.13417723292937e-10,2.74421110385161e-20,0.000305592825566903,0.0135835381438379,6.14496736963775e-22,1.16026694712428e-39,0.11846103298336,2.83218732239683e-17
"X107.1",2.33153704256279e-32,3.56239586997453e-19,0.0558948667157667,0.00337715079458872,7.48977000108709e-19,2.52876585883197e-16,0.272428684232305,0.000151962203539004,2.51185813175863e-10,7.19151637681738e-25,0.00227955186165451,0.000163889439786685,2.84322613273312e-22,5.91660124689431e-19,6.99948985550723e-12,4.28507366102648e-10,3.623642717487e-17,1.59619416781476e-16,0.000639184797129332,1.02983952728486e-08,1.05692384671368e-07,0.364879370305971,8.01283694257883e-13,7.99348130300865e-11,8.38992849136348e-11,0.128789906892616,3.4203138635887e-25,1.7586937292789e-09,3.60370334762759e-40,6.11292322726888e-11,0.0373344624900312,6.98578125105839e-09,0.00202526764186275,3.44189118758599e-09,4.61467475883384e-15,6.14785862429289e-47,2.10395274651296e-13,1.56867532272329e-08,1.59222111513693e-11,5.82351641272438e-08,1.60611014627919e-15,1.81237463937581e-16,0.00204779087113161,0.000594614482550616,6.30551645374521e-07,4.49509980156127e-16,2.11979167795415e-19,3.65155184928828e-26,4.7702933224891e-06,1.38186596784492e-13,2.71180290045118e-15,1.23069353831264e-48,9.57764050109602e-22,1.62003406271228e-14,0.0598662365207538,0.000273480920788992
"X109.2",7.96355963870813e-17,8.56275286080605e-13,0.0299948059024116,7.92647500962399e-09,0.000133499459269838,4.82987010989578e-10,0.477865328602123,0.0031191350090881,0.00172085293679513,0.0110126123485935,5.84824796862656e-12,2.00858985963042e-07,6.7293890666883e-18,1.32118102081132e-14,1.94478341850533e-05,0.0198065451233136,4.42937376414703e-26,1.25214162901161e-09,1.87275079536367e-08,7.13605838774063e-08,4.06971023417515e-14,0.175937344885142,0.000108580064044,2.53088219069716e-15,0.0128013159011542,0.038784337311638,1.136185605455e-09,0.002672598540183,2.08502910921594e-17,0.00228242898941184,1.15602314313477e-22,6.23324872286392e-11,6.32643158418204e-19,0.104984104583952,4.33701355026522e-12,1.35295843753203e-23,1.37534784215763e-19,5.40743051392572e-20,0.00312381386898656,1.03423601485396e-11,1.61550864941282e-26,0.0276612304418118,0.000432359743722477,6.79928140152502e-17,3.16303152407192e-18,3.02814575906956e-09,8.99157296431284e-17,3.51175387165241e-13,4.84614784759104e-11,4.5330615031641e-18,1.09110632796751e-05,5.70298477150779e-22,2.66420704321589e-23,0.00126601758750857,0.0245302717570995,0.000309550648661004
"X108.1",5.3058121242403e-07,1.91218441179456e-24,1.0236241272616e-27,1.35494396004009e-17,8.51762940425165e-19,4.7335914414458e-34,0.360415003742052,5.48160199674959e-30,0.00116643776727769,0.0718155046263633,7.26147315447211e-40,7.24562037290545e-10,2.39252292405861e-09,6.97822339469549e-38,0.00213957140785453,0.191651209704253,1.44597908714017e-36,1.41297946295139e-15,1.90460754048088e-17,4.42536805143843e-23,2.26233823998499e-29,3.1586276373961e-15,3.2568189517188e-08,8.64481103603086e-16,1.87025482730394e-11,5.72119668625763e-19,4.2039076597984e-09,3.35117791998125e-28,3.98550816770197e-23,2.91388528516941e-48,2.99313664841635e-13,1.00571563682378e-20,2.0873650246785e-09,0.151320563865672,3.40143813552806e-22,2.83308890912895e-22,1.80305591464347e-12,1.47563007261538e-21,3.39399724295957e-29,1.20260891976448e-23,1.82535775777915e-08,0.000363579679875819,1.86927695632886e-07,2.97643051330341e-12,0.00827227851462696,2.15639425306136e-10,6.37074688344685e-26,7.53850641544082e-13,2.06205138116685e-16,1.00404190197313e-48,0.000123327286907668,1.02152044747212e-11,0.00854752816298112,2.79725269317983e-13,0.245511333732975,2.78962367953995e-15
"X98.1",1.09132756887668e-24,9.90117163906927e-08,0.0111617531429203,1.35664600230425e-07,2.61382084766201e-14,6.02449657527759e-19,0.100448223860951,9.17775263851199e-16,1.21078365283462e-12,0.0929736737649563,3.13332343184503e-28,1.66055454580813e-16,1.35264763594034e-24,3.41516256150328e-34,8.06189110517574e-11,0.399827964815406,1.38079247553099e-13,2.21536426739722e-15,4.9149470038391e-17,5.44493825533604e-24,0.00654271107825668,2.57864963846178e-17,6.24714606827967e-11,4.43418558628283e-19,2.94268228854843e-07,4.16101374555551e-11,2.87440289753726e-36,2.94140881928219e-24,3.76056163930113e-26,1.51738764791563e-09,2.55467094648504e-14,1.20983393542081e-12,0.0270904779392188,0.0692967922327974,1.02447045694348e-17,7.96637895746805e-29,4.07887197844316e-25,2.76842153450082e-24,9.43561456000976e-32,1.92535392761499e-20,4.70608726774161e-21,1.03051660410249e-14,4.07399225273838e-25,0.00894506886437379,0.0479052410909714,1.92547347541494e-10,2.3933739311422e-26,5.05466078095351e-14,4.48972556881923e-17,1.65017523160977e-08,1.79537440691445e-20,2.06534491626417e-17,1.07615692174348e-21,1.39837610124456e-05,0.268715500900306,2.06623538402293e-27
"X84.1",1.2454650203516e-23,0.00376543896595196,0.015045124566234,2.06785952076654e-17,2.12606095947094e-12,0.130058478931466,9.33664500948176e-05,1.5568665202682e-09,4.00851212030595e-19,0.0272984837897485,1.13613717051131e-17,4.52932004453512e-13,2.5818583756542e-13,1.80318716511155e-16,9.15094281777129e-10,0.422535973068516,0.00960512056977965,0.00879189990041625,1.98914816727374e-08,5.89595786289749e-13,0.0171768398139719,4.69691442984946e-10,9.88840360583434e-13,5.72611717146407e-13,2.80419385330272e-13,0.0172446055427168,2.63527508452597e-10,0.0136884073558039,5.82431581944455e-06,0.118369227396973,5.25967600885359e-07,9.31241732471065e-09,0.0254756646420175,1.44038582715692e-06,7.54314929311367e-05,5.54302863120931e-13,4.97566141859997e-05,1.22387352165132e-19,0.0235556737951814,8.76157170769768e-08,1.96499208318393e-21,0.0138628525947795,2.77494080898194e-24,0.011075740356267,2.62896378014818e-10,4.17072537618317e-19,1.47196707466634e-15,2.8576737789793e-14,9.30904510503153e-07,0.0173678326308378,0.00425559928367223,1.04507361258971e-07,5.81026309387879e-33,0.00119387601499634,0.0360407287644561,4.07456739014308e-21
"X78",9.62551406527704e-29,8.76246801065825e-08,0.000933642057996324,6.20302846745005e-18,2.85764538998642e-22,0.163172433240963,0.00745641487519897,5.75687882600768e-17,3.38879430764388e-22,3.26912939872473e-25,1.89592595349554e-11,6.41950560631416e-18,3.65915978830109e-23,7.13289189194253e-08,2.70765946173268e-12,0.212112751595632,1.78886026728338e-14,0.000306625947428348,3.05875186634455e-11,5.48287955327049e-14,5.98868813396302e-27,4.17604137457382e-30,1.34574154384407e-14,3.42005537117315e-17,1.75351926113665e-15,6.08528863776008e-16,0.0173041527361094,0.0104264795590445,0.0310493706665439,0.296442504199083,5.75704486941913e-17,2.45199131864817e-35,3.22505792011493e-14,1.52169450317802e-34,3.41351568694088e-25,2.22335887878507e-10,1.41757680071219e-11,1.73339916444425e-14,0.0576960514820864,6.76581529445816e-19,6.74073283721695e-15,0.00157100524992968,1.2029620794769e-13,0.000752969677983966,1.83960717855894e-34,9.43129676359089e-32,2.7430427557929e-14,2.56825261364441e-10,7.98982465188715e-11,2.71863777922175e-14,0.0276955957854868,3.03145392614394e-28,0.124492295638267,2.28998199494225e-09,2.67709826719574e-28,3.24433459070087e-05
"X72.1",3.596899093549e-18,6.47712160447072e-14,0.000214661647074423,0.000247236561738861,4.13653243066935e-06,0.0627908719865696,4.09501730479546e-16,3.35007354495293e-07,1.3799695461896e-06,4.6640864190118e-13,1.16768566611573e-06,1.67730175178781e-06,2.9646808575943e-18,2.20906696075271e-17,1.11272235889992e-09,0.0440516881548817,4.57930280132855e-18,2.24994932683127e-10,1.25058191663036e-09,3.15809553670055e-06,0.000600798224370215,0.00236394955102967,0.00746590879432302,2.49256936217325e-10,0.00890172186725335,4.83778759295649e-20,1.89977244678049e-06,3.97793912801362e-05,0.0130572841848776,0.432760953268602,7.30624907580037e-08,1.62448378921203e-08,1.58630044772312e-12,4.62262177933343e-16,3.00274672916647e-13,2.49023518164601e-16,0.00401999856774804,3.05310739517448e-17,0.044624566211263,4.30604130104505e-09,0.00394476492324543,1.05204480335295e-11,0.00125146452880385,2.11132157318714e-06,0.0630670781575446,0.0172223733840165,1.79406723887604e-10,0.00912016886581208,5.93369882683885e-05,3.67363153898191e-05,0.0062437746221448,2.11048893247136e-12,0.260069208139947,2.47058555925819e-26,0.0647723053956339,1.98486329949747e-06
"X67",1.62500013011365e-06,3.98792262433063e-17,0.000107465223316136,2.44949987828637e-06,4.80248615156173e-07,0.00170707133596729,4.7910333971366e-07,5.16941248881114e-06,3.52218639877192e-12,2.73076657378918e-09,4.20961713639543e-20,3.22724978712604e-09,3.04264682869176e-25,4.59772928489739e-20,7.15831537301865e-18,0.018694753247755,9.29602262168761e-34,1.81715760377162e-22,0.00460066560228253,4.03226588291486e-12,0.0756432608628112,0.00487865400573544,5.21223016101596e-06,0.000161814710396021,1.57412634133492e-18,1.54476350481653e-20,3.37008949344614e-24,4.58998610747147e-06,3.61150409404437e-14,0.363056059567379,0.000203157758103307,0.00294933312665652,0.0149680013279161,6.91034093798701e-20,7.95648185090262e-11,8.84684630438819e-17,5.84470281915519e-07,0.0069967923649313,0.000272982022381613,1.68240005160915e-08,3.48859388393362e-09,1.61276684912669e-09,6.87413939505784e-05,0.0157902628261657,0.142694183251767,0.206914401721415,5.66822754246622e-20,2.87607275837792e-19,2.62242723012003e-10,0.000129392954912755,7.72162130477057e-25,3.60872944040762e-08,0.0723930755063796,3.03595181272714e-25,0.0671945119308427,1.52209993465537e-24
