"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47"
"X123.3",0.290524954378329,1.10709300084953e-21,0.00495078281462173,5.06949251537221e-10,2.00053539161963e-13,2.86663002171266e-06,8.50357395261778e-53,1.52660331724996e-05,4.25466340103016e-06,0.0128263668598171,0.0135208726898828,6.66120155937154e-23,0.00342603942706439,3.16678409461597e-33,1.03788914543489e-15,0.00288675975331796,3.08537432983108e-05,3.9895629253683e-13,0.179202916026903,0.0249789117223435,2.05545328970565e-06,3.19653129314353e-15,5.95150701448871e-06,1.23010593957428e-17,0.00640194854174704,2.18589800625939e-11,0.0154594362301391,1.3040051828595e-27,1.48906419207072e-29,5.29657646781179e-15,1.34332469409501e-20,3.01119457275297e-25,0.22333678664105,2.3816133370676e-15,0.00100560871497773,5.51755787546017e-10,9.59794126293337e-14,1.69700480321255e-07,2.15534649215497e-09,4.06434890895133e-30,1.7824069625444e-24,7.07123291284432e-09,7.1597275399912e-18,0.00382335562846504,3.24732361986759e-07,1.16567720195584e-08,0.00198097107831794
"X157.3",0.192823133415062,5.59251827535329e-31,0.115334478478105,3.82864913808743e-20,1.53087748374273e-17,5.38601206071864e-12,6.65699805543184e-42,2.26192034359026e-05,2.20010568224802e-14,6.62666502112892e-13,0.0150741171315481,7.86972342255642e-13,4.31367448944232e-22,6.57922769691912e-33,1.27064662364358e-13,0.00462661446435507,0.0545364448123852,1.10001947055554e-06,0.314193786440611,3.16716885745225e-15,0.00265166957772051,1.13688500192055e-30,3.66695674805711e-21,1.4513301237149e-28,0.0220438546361667,1.11345592483554e-23,0.00383799825288593,1.55531351360222e-11,7.67918969445774e-19,7.25753721632402e-19,1.75844163963262e-07,2.69924386130509e-34,0.0410675891616226,1.52126650369473e-11,6.63885675198629e-11,4.56728523371686e-09,2.02849477447799e-26,1.5621239039396e-21,4.32493964970883e-29,3.39177870758662e-15,1.29656650592505e-52,1.5127616478654e-07,7.7334709895495e-20,8.16545256516698e-17,2.55257118374392e-16,5.59236433015554e-16,5.79183620679731e-09
"X144.1",0.0649681050628217,0.0900527002919422,0.245863663165411,1.61388140101827e-23,9.59366407680624e-08,1.51515366647018e-20,8.06039930209669e-18,4.24763435777555e-19,2.80966175688977e-30,6.84530129967e-30,0.0198068915641731,5.34243738484204e-38,1.39023377840154e-31,1.45950828809342e-23,1.41279775058524e-24,0.00272880281901717,0.0487630741008963,1.71824196815255e-18,0.289262484034148,4.39370784849788e-32,1.99368203508066e-09,1.16411211149768e-23,1.29939151199963e-33,1.61679612889752e-21,7.05339544776485e-35,1.6197218819135e-20,1.49012692457142e-11,7.91362789156764e-15,8.9218754267016e-10,2.9556773212096e-28,7.08852867872399e-14,1.6026342287153e-22,2.95780502813329e-28,2.47839865144348e-25,6.56590219196857e-14,1.1492817715002e-23,5.40172386744225e-27,2.19803023663643e-35,5.67257938423257e-32,1.36377609232973e-16,5.34632725136797e-57,0.0191551265843126,5.2857241767512e-09,1.83598545829546e-19,2.90824736583025e-25,1.46406241137998e-23,5.62959585652559e-17
"X124",0.0215353202188925,0.334425778931226,0.227343242660152,2.6186783810864e-29,5.92282394233316e-08,4.23809553148815e-10,6.37051260612806e-12,2.69885117832223e-20,2.28429356070516e-17,0.0136749150172413,0.0207033193064168,3.13086208218636e-32,1.32162817651095e-11,1.84176406164366e-18,1.29766166560587e-20,0.000332641287425449,0.0232148813499533,8.72352721588736e-12,0.178874898151781,3.0554690332033e-19,1.15860171946292e-09,3.30238360924959e-08,9.47160348699534e-11,3.68239926860979e-10,7.15064302059655e-25,1.15340922836602e-22,0.000455881137753506,1.10370326572006e-14,4.7913723851391e-09,2.5530092189555e-26,8.80996754211321e-08,7.45403269972977e-14,7.83283712662084e-19,3.21246289757989e-10,3.22626858731195e-13,4.66929486037163e-10,5.89781443721166e-31,7.95248935908311e-28,1.4225604779903e-11,5.62272067000158e-09,6.76247794138265e-42,0.0299255529043855,1.24273686709858e-10,2.06038013864997e-24,7.38082854266987e-12,1.56796461068825e-09,1.04679805519907e-07
"X141.2",1.31154429962817e-16,0.0991071540604626,5.23956610663481e-11,2.59478272470328e-15,5.46580648671755e-05,7.04462297887154e-09,1.1062780622548e-05,1.6130069611759e-24,3.00827067585789e-09,5.16090947117029e-15,9.10276083183026e-22,0.00177328715775015,0.116329338703601,2.11689842628342e-10,5.11946888062273e-10,0.240089560344505,7.07389488263074e-09,3.2056904256767e-08,0.00713385490683269,3.19923263525237e-12,0.00639753214878381,1.21209515487873e-30,1.6916598628083e-30,1.19930491027604e-14,0.249763920660718,1.67777978936449e-25,0.000410556968609493,1.95378011143739e-06,0.00275775997032976,5.27316759376062e-25,5.10677324125884e-14,0.00402949720574426,2.31607258957482e-11,7.94890584534331e-07,1.34473709061827e-08,7.00468540912769e-11,1.10971860886847e-16,3.59837816431513e-19,3.37606604339907e-14,0.00636686470974277,0.0347564252914475,3.70932540575884e-28,6.22718674079288e-14,1.00145812085003e-06,0.0228981253500167,4.88569881724644e-06,6.29260403556834e-17
"X105.1",7.52803112188628e-22,0.00686585331152025,1.09301669298953e-15,7.55658428810739e-21,0.000180844357338456,7.20487700906484e-17,0.00692678991468371,8.56956235059764e-13,2.0385052610105e-14,7.00314401631392e-34,1.08966651462271e-12,2.60680914877137e-10,0.116562388223898,1.82082582947666e-07,0.00257104842675234,0.357556653563176,0.00101902306090568,2.89906670846105e-17,0.0128038338849081,0.00040556596985412,0.00126014124075033,9.40135754434321e-20,1.13866470228836e-23,0.000277328657094448,0.103730963867706,1.40867111387239e-14,9.26389332669725e-05,4.02134623043106e-07,9.60503765752042e-05,4.49799453133355e-12,3.16380765881298e-11,1.80439691782363e-07,4.20876933690375e-08,6.44984340382536e-07,2.25006356401716e-11,1.80851228469699e-18,5.32232920434122e-18,1.87640012903458e-11,8.65378562308726e-08,0.0195302612311911,0.0457768541881543,7.2520345295682e-08,1.16586085587045e-14,2.46080335670807e-09,0.0848287622654359,0.000254670679650523,0.0174596362554384
"X93.4",7.63257734654627e-27,9.55473547636285e-23,8.11340719514402e-18,5.8794910544568e-12,6.25707822789569e-28,9.20032567978836e-35,5.55986654150979e-18,5.91005215468025e-08,2.2508301050385e-17,0.00925836842047016,1.03879340372734e-20,4.90054817499857e-18,0.0881568263936754,2.14374134198673e-20,1.86797950774803e-18,0.308307728387455,2.16926510355617e-29,4.40376448279813e-35,6.95726715019737e-11,0.00107859615870682,1.44447302342993e-11,1.51752315145682e-09,0.0505803136580075,0.00341438082054822,7.74122436354484e-33,1.60531956303627e-08,0.000801749000260059,5.55578461794195e-23,2.19039698394339e-17,2.50470768657509e-26,1.15201644930045e-34,1.10541265717603e-50,4.24784224803657e-17,5.02028117555508e-12,2.14924124586431e-23,9.56079223698243e-26,1.5559540865645e-30,1.17884143197229e-23,2.76345849407491e-25,3.02516864268384e-16,0.0636314703592081,2.12245017238778e-18,1.53413233947151e-25,2.42097727756961e-11,0.24057917412178,0.02565552207678,0.0668187450661945
"X118.3",2.97293718081909e-31,8.38864474173205e-31,1.85227256710076e-19,8.70284044562152e-17,2.37726120020985e-32,2.22647647566373e-53,1.93483430439716e-28,3.34903853238613e-52,1.95264593332061e-60,1.57247696493548e-35,0.00981626950576686,6.36171454953472e-22,0.0622360485041569,1.85392255407141e-55,5.8974016970267e-43,0.156012331515245,1.71678068136811e-35,3.98218337120356e-55,2.08728593006849e-11,1.41644861201204e-27,3.57420300877677e-25,1.10625644450051e-61,0.0762709473907036,1.13647844862323e-32,1.25247237145067e-65,9.66212709412108e-35,2.22411507833394e-06,2.69130200594589e-43,3.40507228175477e-22,1.25186160021132e-46,2.09760263098226e-76,7.29188698925178e-58,2.8142422923777e-16,1.00614247792663e-38,4.60369016998766e-19,1.5872577701603e-27,3.38770849487486e-67,4.99905686818804e-29,2.76446428986179e-37,1.5692091075545e-76,0.0790328735099385,1.25374264338013e-33,1.88331162390792e-45,2.40308816055194e-29,0.397831261227986,0.0734488293140272,0.103704927452203
"X124.1",3.02726442325851e-24,1.40090381064095e-21,5.09892615937214e-08,5.47159001969172e-25,1.87692658569343e-27,1.95370501036472e-47,7.63372218729687e-30,3.50660965619131e-64,5.91566473260952e-54,8.4363909236107e-36,0.0676059845235049,8.08051565570985e-30,0.0215395623307605,8.57398173022313e-35,5.39402615963544e-26,0.0373008074502812,0.00021541449591014,1.11307874562773e-35,5.8096109296858e-06,1.91903560652096e-12,1.01119167411424e-19,7.27763525779256e-66,0.0480027740595669,1.00134679187526e-34,5.40892031758944e-18,2.45729857432315e-29,6.83721966768497e-12,2.06980388285545e-26,1.90552798206019e-13,2.35800974627955e-40,7.22123597173094e-59,1.40418827083663e-45,1.04870095572614e-12,2.47886219379179e-33,1.09661448478839e-06,3.91631746923082e-24,2.54417409900023e-62,1.39450675062904e-27,5.25505080078535e-14,3.09703390019742e-62,0.123067106747426,1.89471144942558e-14,1.04011147653371e-38,4.59863757569955e-29,0.388545755995826,0.194053208497659,0.0988635952590019
"X117",8.80888807750879e-32,1.50710810340339e-17,1.1029597270375e-14,4.65424667849819e-09,5.15850821896185e-15,6.79173545902135e-20,2.09602575315836e-26,1.08453959072188e-55,0.000534701823186671,6.42142142627401e-36,0.101812566779813,4.23679248161263e-08,4.52376870646845e-10,9.5597593603291e-15,3.14724779142336e-12,2.73900533587432e-17,1.07756449201295e-16,4.55132750732372e-15,2.61194510309135e-15,0.0890315826071151,1.09526226539207e-14,4.35349662255976e-31,1.19075417987824e-19,2.85882284468589e-05,6.61084342523199e-09,7.54286052947923e-11,8.19578532436951e-24,1.4521596530864e-19,0.000144074811421083,8.28414731648779e-13,4.74786873891832e-12,1.65233082803359e-35,3.19412910732132e-19,6.99282435796063e-15,0.0141729287652893,3.19933857071232e-10,6.15232595300164e-13,3.60253848280812e-40,1.2503019460125e-28,0.000247327412516258,0.150198706777504,8.04279785490408e-40,2.53092434380987e-10,1.06771628678328e-17,0.205893304551133,0.296073407819276,0.0460553681204342
"X88.2",5.34759071029685e-17,4.90380228302309e-06,7.99067889999586e-16,0.00372102356932287,2.54169751455008e-18,9.41561209096927e-20,5.52354211844776e-15,2.79285098707026e-37,4.32552714553721e-22,7.79314521190021e-21,0.0797542066264144,0.000517188994305577,3.30198610046107e-27,2.11069970982221e-21,1.74236799191209e-24,2.11728287029906e-11,4.06361890518861e-40,4.02740252935334e-14,1.66495363431939e-12,0.267121540534982,9.8398349317835e-18,1.34614721213518e-08,9.57471304457174e-65,8.68918907681255e-16,5.55820290559055e-11,0.00296632416878085,6.79152770616265e-08,8.7049756786248e-10,9.90941080427272e-06,2.23873597678638e-10,0.000317805877083379,4.91491537018204e-25,3.04085290282076e-08,2.24191646419303e-15,0.00815052542650196,9.66910436894229e-05,6.19375572909213e-08,2.48707275333975e-26,1.71963895033771e-52,0.0267136300460079,0.164311896641942,1.03640289861453e-35,3.9362377367939e-05,1.87725725979035e-21,0.0533062039828622,0.23368309829279,4.87127249373537e-06
"X105.2",0.00682871929206404,0.00423704357629068,8.57005888826133e-07,5.01101066855255e-14,7.63972313136776e-20,1.09682853918584e-20,0.0117734892467851,1.29339641726949e-10,3.41513010372563e-25,1.79414053026559e-08,0.027479145860993,2.77687856459374e-10,1.2706877526382e-12,0.00169887353489158,3.9616706871495e-10,0.00335210229230003,0.0268230575067235,1.5696382474569e-16,0.0202853472225719,0.429254667407706,2.99544444857576e-08,0.0231779372500441,3.71457216522508e-07,2.76305255992011e-11,1.18154305467724e-15,3.77677780254018e-09,0.00439042435279381,1.87805083478207e-15,2.76702039741489e-10,2.4824253212117e-15,2.89279453841394e-22,2.90838569848537e-06,4.64969660869754e-11,2.61741137776799e-10,0.0225891557002857,8.30367448865705e-10,1.35075104281368e-32,5.93578392416749e-09,1.05336358205404e-25,0.0228749866946527,0.149550398220233,2.20218754943837e-05,0.000436559970999582,2.79273996160194e-18,1.5610023372176e-19,0.0787531044185299,0.0120747441073066
"X46",4.25156672951957e-05,1.79336532412581e-17,3.25354062846355e-17,2.02610542006777e-06,1.46940938777144e-13,1.54628289128307e-23,1.35463612763377e-13,0.00019714499955249,1.65858798078895e-13,9.61982995539913e-15,7.02412619187532e-17,1.77795817051867e-08,1.44042573221469e-09,1.36050732359466e-09,5.8437580687831e-18,2.34371301184998e-12,0.25251149817648,1.42548639395077e-20,0.00627313046265205,0.38702168260483,1.13583205608648e-08,2.23732385682714e-20,0.0241513023249597,2.77546151167327e-20,7.48443474527361e-08,2.0165791921681e-18,0.00255896276368865,3.35431101987406e-25,1.6869616789384e-21,3.40283656451064e-22,8.83596674457581e-25,5.73848440063582e-21,0.000369949706472055,2.77266217629854e-17,0.0313164389676995,8.32066945075542e-17,3.80980199709036e-24,2.35974017839259e-18,0.0447621329154346,2.86702640140965e-06,0.14027698806467,4.83082311039526e-10,1.67277097515447e-14,1.44735767524268e-09,1.12706256186696e-06,2.03206543193352e-22,0.0163452856513548
"X52",2.47641090334641e-42,2.86289788644346e-11,3.60943547092544e-13,5.28826842165285e-17,1.3274980035516e-19,2.56319114262832e-20,1.45186186057397e-17,7.95855734070877e-15,8.92618450139991e-22,4.71073218723697e-33,1.70011787630901e-26,0.000210374118736007,3.27494132899588e-18,1.72799262389514e-41,1.9014769982658e-26,3.01851105196371e-18,0.416821247141125,1.30335158063778e-26,6.85120840703337e-34,0.186768133093236,9.36383376619413e-24,2.01031052701114e-38,2.03060366558827e-12,1.16319608107728e-20,1.08399392639783e-06,7.40536352924899e-20,1.13790480758716e-17,2.29532195172507e-31,1.60481851984231e-25,1.74222645720779e-28,1.64040618228467e-31,2.20554808242774e-16,0.124215792796155,2.16425724196993e-25,0.019011724732503,1.22933535995656e-17,1.05211474982501e-10,5.40214281114432e-12,0.0611225326536466,2.05305746722661e-14,0.132156383591788,7.37344065453396e-48,3.92863194644092e-28,2.80488939190802e-21,4.08719646960359e-09,1.37077684629211e-15,0.0164344991613384
"X91.1",4.40989926163835e-23,0.00019023893989254,9.25767555393702e-05,5.67702224402849e-12,7.72970252815869e-09,1.34524145567166e-17,0.0144300712924138,1.53061208184252e-11,3.0176512061055e-08,4.87021152293177e-28,0.00505350924802019,3.54137845217913e-05,2.56600717133796e-09,7.7720656251369e-11,1.41168468940178e-23,2.7553084075612e-08,0.274411959083377,2.6416435972209e-11,6.00147431292019e-08,0.0352135359669898,1.27924816022049e-12,1.36216102987096e-16,6.04672878934555e-24,1.56828060930863e-10,2.29710394703805e-15,1.19276337320417e-22,1.71451259567818e-27,0.00494882531714642,3.01033883878427e-08,3.26499191115609e-20,4.89527634637159e-11,0.000453573784649204,0.373007540191653,1.18137518492595e-16,0.0099463341035204,7.04273174930821e-20,1.2996077984834e-15,0.0119093645139746,0.030743804054658,4.9052902314635e-13,0.128349067786785,5.69264971015409e-20,9.14228046148759e-16,3.59992533474797e-25,0.0102008632342712,0.0104401756929999,0.0250777764765795
"X161.1",0.0446370797986968,0.00541993615332696,3.98887507878737e-19,0.000981542648450765,5.99717078722444e-05,1.23214639994792e-35,2.46223140497702e-16,1.22175018970259e-24,0.00561170106115411,4.29076814840834e-15,3.03748871955435e-08,1.76627784836698e-09,3.16565291863465e-14,5.35220172568859e-12,1.69976854264026e-29,1.11032394312334e-07,0.0345123200334659,6.33616901594744e-17,0.0878668324629493,4.10267427474042e-07,0.00676978574541859,1.53725687474487e-07,9.68888068262685e-06,0.00144477146085525,6.86780899792184e-08,7.74288069556961e-14,0.00344920003311677,0.000892833081095921,0.000105472597675208,3.3289153918747e-17,1.94469306902004e-17,2.21717023868669e-25,0.451284841446931,3.72733804079267e-08,0.0088726104847106,7.30671768797955e-22,1.62931205238109e-21,0.0557987320938256,9.08674952550925e-24,5.03167674619796e-24,0.119071424078929,0.00016382005823798,7.86872342883064e-10,3.19936793527922e-19,8.33037537102588e-06,4.5080277238648e-15,0.0216121813144452
"X183",0.0912161711601023,2.03515778948909e-35,7.45744737640305e-36,4.69913025405393e-15,1.03663929107354e-07,1.42989361234384e-32,7.51648402294805e-32,6.885333950066e-15,8.6001959964645e-14,9.32001476541101e-09,1.70714584616121e-16,7.90651962176616e-10,1.24744674781711e-14,1.46428210749064e-30,6.9472590565292e-35,7.93446348504867e-15,7.51380658765242e-41,2.07791325092935e-24,0.255931962904471,0.00514895387058721,4.37445277882583e-16,1.58756243631851e-06,1.56819679397438e-08,1.78421680632898e-11,0.0101199410004714,3.28810114551089e-13,0.00214862908538448,3.64730562173554e-18,3.82732434560295e-31,2.86570226398813e-32,7.03869665248327e-34,4.40352645576448e-55,0.255005652883181,2.42654101244228e-16,0.011931646063045,1.4122258079359e-23,3.85279464387372e-14,0.0684811841758243,7.27968031169768e-33,5.18641187432333e-23,0.0872287237866499,2.23374104583815e-35,8.3964992449111e-22,1.04337164008509e-12,6.61328617420723e-16,7.19696157815222e-22,0.00937153805854759
"X179",0.0522870924581035,9.82074717135312e-05,0.0393266674846351,4.06121967468125e-17,4.51228123155174e-11,3.27828777086072e-17,7.6323465703931e-06,0.00698012002389488,7.39451197441109e-19,3.8136973010015e-08,0.00193276294266839,0.00496089914119301,5.27273831520901e-05,9.68225404051592e-20,5.35081714812813e-14,9.29556047576121e-05,0.0200626194754587,1.9373757562164e-12,0.408087002386037,3.67026878530253e-13,1.0325767905734e-15,2.82170708833393e-15,0.00708744368144977,2.32280622722693e-23,0.0304418178937898,4.68170263198687e-26,0.00282963513341073,1.94518467314921e-06,5.78781917022685e-13,3.89090880304593e-13,4.44884098465298e-15,0.00517650216839757,0.0721094783707346,5.54202261057491e-12,0.00720959786261406,3.79023927057789e-14,9.70449179017527e-12,0.0443109841394989,3.15870436759631e-11,3.94462635199218e-09,0.0557339569693792,2.35699732174901e-08,1.50780799443489e-23,3.8019660445164e-18,4.93039723151257e-12,7.14964854498522e-07,0.00236534567875283
"X116",1.07844265351026e-17,0.11600202885439,0.106652856490084,1.49178862346237e-14,5.18119546467772e-08,1.40270765686561e-17,0.0194051081850938,9.11980620150841e-07,6.18120612979849e-26,3.74307539299112e-56,0.0102873138563476,3.38326858972398e-17,0.00021901570571818,7.6203169816022e-13,1.63586968576964e-10,0.00208693072978053,0.0386911333342066,2.11246685717536e-25,0.365011071020606,1.11592677492748e-19,5.03595281939392e-18,1.12168187851625e-21,2.82946761589555e-17,1.24901513537668e-16,2.90709010896334e-42,5.82489468077705e-12,3.31349581890864e-25,2.25627415361934e-12,2.10373804644867e-10,1.19277493254489e-17,8.75778708576051e-15,0.0791961948669156,2.38426895946838e-11,7.962554366079e-18,0.00422938346298487,2.56595365467044e-23,5.99917815559252e-18,1.14022177795172e-25,1.72216232931018e-19,3.32049564297656e-08,0.0215219749787385,0.0253775090302686,9.41605828853544e-18,2.14643223018066e-33,6.37809460406782e-14,7.0842692898838e-10,3.86361490136537e-07
"X125.1",7.67604657471865e-21,0.342249459112491,0.107637119844063,6.20397768732408e-20,4.16779186403089e-18,1.05006296542563e-08,0.0115965436846839,4.56842219191813e-16,1.96821447072691e-23,5.66269733475870e-09,3.93778758125213e-10,2.90929080433657e-20,1.93441097791521e-07,1.80682592089338e-07,5.2791254223262e-13,2.32798266254939e-15,0.0135324689690283,2.34847352836079e-12,0.227881380723232,3.32963020079813e-12,2.74256037790605e-14,5.950062842251e-15,3.19255909071405e-09,1.09468095249468e-14,3.52593943876073e-17,3.29810951959073e-17,6.85211022625043e-24,3.67091399928583e-15,3.44536832692917e-12,1.88014865435787e-18,4.18232841511749e-12,0.100090378800269,9.3990167886132e-08,1.18779648835091e-05,2.52728245012618e-05,2.91366857579423e-08,1.4071590990681e-23,1.39557879356509e-31,7.24231117747309e-14,5.86747218380329e-22,0.00704678203027023,0.0324209917504894,8.43547163680493e-13,3.45951404101938e-32,0.000184050917859546,0.00601399596194153,1.57654891886829e-05
"X136.2",9.06054724971497e-20,0.0923259575120056,5.84097160552316e-28,6.15700194740344e-24,8.69032109018399e-09,1.23991537185408e-10,1.09142621963278e-29,1.7206324075603e-21,1.49981505565023e-15,1.69613986624872e-09,5.87538096605382e-36,4.04213930578889e-06,0.223899785405562,0.000323328343876347,3.99955088325855e-13,0.124112524606116,8.52799271912756e-32,5.17728056003826e-08,4.43404790811749e-12,2.25712340185706e-12,3.10462686170553e-11,8.73130772633904e-36,6.68823542584134e-46,9.82859768951693e-32,0.231350522045629,1.66946138217204e-28,4.85801080605361e-18,1.94159087801688e-15,7.32832865200853e-16,7.47047496188199e-15,1.03293008651779e-06,0.0313059473487998,4.42608455864457e-13,3.01972679761175e-22,4.80696449464576e-07,1.03993108256851e-07,2.54784949462143e-16,9.02371812064057e-23,4.9973851964665e-22,4.12123048310209e-12,0.0680009296326106,3.16082309688131e-16,2.38785912140211e-13,1.53645884449072e-21,6.52144145434261e-20,2.0883742905832e-10,8.00332902988859e-25
"X184",9.6043760648263e-20,0.0109237754903937,1.27754177525107e-23,1.19116175743678e-25,0.00526651307539139,1.39183749848222e-13,3.83988296551418e-07,2.79847060865094e-09,7.81381919485291e-10,3.63285321812804e-35,1.02646521777901e-21,7.41189311616371e-11,0.264191498332344,6.17725774772173e-05,2.31061160249861e-12,0.194285277268706,8.2891034334982e-13,1.9673547206796e-15,0.010775286975922,0.000572946456727353,9.79048266642111e-06,4.752669855314e-17,5.74879693177694e-48,8.98914411694384e-09,0.0911070088559448,3.65101083116959e-22,1.69271883569096e-28,6.7951756747049e-16,2.43245072580407e-13,3.05131803962986e-12,0.00370384676483816,0.0188218633750857,8.79526544758014e-08,2.55386150429432e-23,1.61389533505561e-29,2.95686763608206e-12,1.73118793907276e-06,3.29272336302413e-16,0.00276430209788035,0.0121819119138086,0.0860612270329331,0.000796405865924208,8.72188590201028e-11,1.08081032941502e-14,0.045706877039256,1.29313614824119e-07,7.5503569958803e-21
"X98.2",7.88777901914283e-16,2.79894075820603e-05,8.99024834813383e-09,9.29388779357112e-07,4.84131081692108e-06,9.5161412850424e-13,4.10755649902238e-18,4.48528773859259e-11,2.49645720392252e-09,0.012593894275979,0.0421743037070031,5.19126900407397e-06,0.235029236991732,3.92423488167663e-24,1.31991229668227e-18,0.172731005167689,5.18489497850001e-09,9.18530521002945e-23,0.00159814440270144,3.89602974864088e-13,0.00652151122072187,0.00205965191155132,2.8458756120464e-09,0.00728829485605764,3.88261235993373e-15,3.20797395651366e-10,5.55840108169491e-05,2.46075484348572e-19,2.38623503993426e-08,3.29691757772718e-06,2.95757613285767e-13,3.8942687880758e-07,8.21264545811405e-29,2.10390323967012e-09,1.43957660941238e-32,1.52337058262777e-12,5.24400649588747e-09,5.73159693457625e-07,0.0180483746327665,0.000987770822701887,0.113722102036292,0.00267843046329037,2.97584296761796e-12,2.21198187918976e-16,0.157403385627751,0.00955934957525519,0.0204104015126798
"X103.2",1.42835132433735e-16,1.24260604689349e-36,2.48237816979966e-13,7.66347595583804e-15,2.71887024129653e-18,1.20356873421949e-24,4.75946594459798e-17,1.52703924901464e-38,3.12448053936986e-34,0.000257982143894071,0.132439473050153,2.99223287448183e-24,0.14915650282128,5.88423680618155e-41,9.66614385063221e-23,0.0891671601839146,2.33727754435063e-10,4.07882122629826e-35,0.000118521549743009,3.47977253619224e-37,4.83833771964138e-13,1.73242453811603e-15,0.024737608841924,1.6625830724795e-23,5.22735616681856e-35,3.50797893898893e-09,0.000129392034705681,1.34981193810894e-18,2.23711618745184e-20,5.93143582654862e-19,1.05196705739816e-47,1.40023161086531e-15,1.53715689905665e-23,3.21539517959186e-07,8.12152834412126e-46,4.4422008250663e-22,1.09739086667828e-35,0.00356393229396432,0.0115896937595736,6.14034386479217e-33,0.14609767246508,1.32277800185344e-06,8.84876109812569e-14,3.69503858833592e-11,0.262680927563164,0.0182162713994148,0.0477932771222745
"X126.2",9.62609139146804e-09,1.26659235463715e-21,7.59504630563677e-12,2.32310217793038e-28,1.95483412442371e-13,2.16777250725344e-23,2.76923752682119e-34,5.17146459545956e-34,1.4109668888632e-29,1.92434634089081e-16,0.233751633532129,6.9093655124815e-29,0.0561386998412141,2.18466762924346e-30,2.02302796593727e-08,0.0184096536980656,9.61292505926104e-05,2.00683256415259e-16,2.93166476662786e-15,5.21901266356018e-30,0.00291185000623981,1.09999929421289e-33,0.0172025879833182,9.56001908016933e-28,2.29244928284305e-14,9.11457967216981e-14,4.73931230914082e-08,9.73888533371033e-12,2.53026229733841e-27,1.85912430176412e-25,3.78156175774516e-37,4.57723244995687e-22,3.40722677145785e-26,1.17001989563077e-05,1.27984116262699e-37,1.47348014700789e-14,7.67678634083155e-38,1.07059427131601e-09,0.0118423348733031,9.63793871234039e-39,0.200684041722697,0.00322762005019547,7.26228483439384e-26,8.29698682329422e-13,0.244396136878942,0.07460358046127,0.0552211972853727
"X101",1.15123202442481e-19,1.24869096935261e-07,1.0526015682875e-11,3.57461084793836e-13,5.23976113269403e-09,5.66527795755959e-07,2.16125286894226e-42,0.00063689627017886,0.0132349177636067,3.63234820628544e-30,0.286004063941663,1.35270245390599e-07,0.000174440094213937,4.91329807095757e-08,0.000119402650568367,2.84111521626107e-10,1.01542795520925e-29,2.88139195199048e-17,7.32322313942713e-25,0.0480120730907425,2.47655805917362e-16,4.5131482850996e-23,6.10089959267525e-12,1.47989278958427e-07,1.67559274279465e-08,0.000149294226303624,2.90625047194587e-19,4.18390651781258e-21,1.15028959507182e-13,0.000138882449651035,0.0019948615468836,7.96772471123345e-19,4.48102985426944e-27,0.00796148228778304,2.60040571746795e-31,1.36567196167546e-06,0.00388102722441681,9.24196710017886e-23,1.74854632763857e-07,8.34034412363354e-05,0.253914622913252,8.71817726893745e-30,6.82249748392989e-22,3.26781402894448e-22,0.104224564561045,0.136158953019525,0.0168029334321642
"X94.2",3.22466978802674e-21,1.60598438742246e-10,4.69366202287634e-19,2.73725779375035e-30,2.1430895091192e-12,5.79554365869534e-22,1.13820249566792e-25,0.0623871514866102,1.21681132992447e-08,2.68713916199617e-24,0.203056971670365,5.18726428745104e-24,1.87732736608366e-33,5.67274272285927e-18,1.51027936038215e-23,1.05041115294738e-07,8.19822323044548e-49,2.96261449522982e-24,9.34736493687738e-23,0.162621994613447,6.91275387984478e-36,1.35066572152554e-24,4.82934315424872e-42,1.78258546021932e-29,9.31996810136372e-17,1.74623056815786e-09,1.27695946605559e-23,2.95017581264115e-16,4.80084811782045e-08,4.62159944209533e-15,0.00716108296254101,1.26678001242042e-15,3.85963326547364e-19,1.2457293690027e-12,1.98291304531159e-49,1.19526947998833e-10,0.00123433955438062,5.67333471650636e-27,7.83128917120597e-29,0.0372466073476557,0.269282762866508,9.96212355349618e-31,2.96828957141726e-12,3.53728447605818e-28,3.65931997909723e-34,0.096548240730311,1.02095652722563e-36
