"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48"
"X109.1",0.00481065921621725,0.0239046261448047,0.326194858059216,1.86001550716873e-10,0.000227438703266007,0.00707699790041502,4.02258316433775e-17,2.47534391005088e-31,2.3071612616727e-20,1.19852448029488e-27,4.72008563581765e-37,5.84779008997241e-06,2.69378748274752e-05,2.12904998124942e-05,0.0467573675389705,0.00868666930726633,2.27948707827398e-45,8.05871137232434e-12,5.90979741962299e-34,1.82958439716447e-13,0.0202554962600172,0.00373935140691183,7.11955247450335e-09,4.17038076379435e-22,9.41838304023419e-15,3.11084627815294e-16,3.86688442596907e-20,2.07563682771786e-35,4.15305723416279e-11,8.93843439659165e-12,3.98945881695202e-29,5.41371511376661e-07,0.134081672030396,1.92584652980135e-16,0.21639269355487,3.97395321512599e-34,2.05377083360158e-22,6.95555471141961e-09,1.82896089545473e-36,1.87543247828114e-11,3.29255124967926e-05,5.77129037955176e-20,6.74332641626463e-27,8.87135207549628e-24,3.25973375168838e-13,0.00131329280929501,2.04366339533485e-17,6.47608418158203e-08
"X92",1.15641712385441e-08,6.2098937946638e-27,0.419816687485335,6.11160658284882e-26,1.18473431443483e-06,0.00320429948937787,0.000375555427119346,8.79617430655164e-21,6.76851251754183e-08,0.0449229937763956,2.46459101366834e-11,1.63779412989033e-13,4.62553140286574e-09,8.52367673116822e-10,0.0365000015206599,5.15627522761274e-05,1.98185474566564e-05,1.67449963562006e-12,3.48400087252173e-13,1.52328175707436e-18,0.0209276468001998,0.0102958516029598,4.8268607649794e-13,4.63526536325168e-27,5.41655449705436e-09,1.4867775616901e-11,1.64100057530331e-14,1.43776351472978e-13,0.00337982338383467,8.3755320272138e-22,0.0552484946059695,2.06222112212229e-15,0.0612488521127069,9.43079374339062e-16,0.067603065493219,0.00349381212375445,5.25693223474848e-10,1.77734183308812e-10,1.06610243131069e-15,9.77660829379547e-18,0.00702744771720576,5.17347162696158e-07,3.261368609162e-17,6.99533664166707e-09,5.48043919761558e-18,0.00853111421613378,0.0549855460050903,0.0145949832731714
"X161",1.24344597618743e-31,0.0484679575689171,0.320545722118921,1.75510247547348e-20,3.88684496325136e-33,2.89039589188609e-37,0.00136366792101415,1.26462891224212e-18,1.67804341935787e-13,0.030927288654168,5.48347761465737e-12,2.04219126937571e-18,1.27073011907231e-40,1.18366706190555e-13,0.0891299156440308,6.93891793735618e-22,0.00232857386856164,2.09781363205862e-16,1.47298400621884e-11,2.23274470824383e-07,1.08850923385707e-16,6.72881499436449e-25,2.50520031225353e-21,2.58781664185723e-24,1.41931032142323e-23,1.22327720169366e-20,1.24775347296052e-22,3.97924409146312e-07,1.37749143406046e-13,0.000854154442183056,0.207269806775549,4.64763089354448e-26,6.94568277125437e-34,9.83045497656606e-37,6.23465279164266e-33,2.90759825950814e-12,2.16709112099101e-08,0.000152738473619145,1.7435256168878e-05,1.94468213932545e-11,0.0067537324175581,1.36059688076614e-20,0.00219682108332312,2.22869588704762e-19,7.26770955540457e-31,2.15052919214476e-22,0.154459619065304,1.56450153388704e-26
"X188",2.54450457630728e-20,0.0427293774424509,0.107216183691815,3.12387671130476e-09,2.80060175895245e-13,1.34757072011165e-29,0.00489706506087086,2.26157623463667e-15,3.6320826232115e-16,6.49685146836215e-43,3.19205959117717e-15,0.000141811451332309,0.00901155338425192,4.95864088357004e-17,0.255512767169732,8.42345122334222e-20,6.65654331063803e-08,8.71808403744712e-21,7.59575978399225e-14,2.05129037320292e-11,8.64194444332628e-34,7.40744999212026e-32,6.41194062527715e-13,7.22128337966146e-14,7.51945543406774e-19,1.06592974741763e-15,2.42507084164468e-20,4.57931462641123e-21,1.56925500898102e-07,0.0222346994131596,0.316979661654709,1.29884136700731e-15,3.25855681557161e-41,1.8099829210437e-21,2.52539915414439e-30,5.03393259610736e-19,4.98846419979922e-13,0.00207584517718238,9.12236119235822e-07,6.84143015128861e-27,0.000144429205984884,1.91246505756932e-13,3.42811399651033e-05,6.90579447667968e-27,3.09619459166469e-20,3.36481202046264e-22,0.158618347553578,3.08546092577967e-26
"X172",0.00977484093277909,6.16330147566376e-44,1.99625179167324e-11,1.45254034264806e-15,5.07445020591348e-10,0.00104404341171956,8.14820160930776e-14,0.00049859173597361,4.74409650884624e-06,2.90247837871687e-18,0.115469376316558,3.5615100709541e-10,0.0898159227180278,1.65095290073201e-23,0.398333119928133,8.93428714550325e-12,2.17407371481181e-13,3.91643925785147e-09,1.17117043416715e-07,1.2791423711653e-17,1.06308376576145e-19,4.58285459664384e-12,2.6393404741261e-08,4.17782129520285e-11,0.000102018185732771,1.33091446651957e-07,2.76277967619107e-13,6.54355995567506e-20,6.3427660018409e-05,3.4339312629948e-11,0.237732985880612,0.00128408995443297,0.0116437673798899,1.0133963692558e-11,1.98150212829745e-13,0.000294581094640584,4.58412267563433e-08,2.32110733308127e-19,7.99445152975107e-15,2.50080980825675e-21,4.62893071939374e-18,0.0168956048156607,5.1877309028809e-14,8.73189098661795e-21,0.0186942610761128,1.67575973763883e-12,0.0724294466204958,9.37019387572765e-05
"X140.2",0.00263126921080466,9.96328025540548e-31,9.79156869983907e-19,4.18751795049931e-42,1.8517721159142e-13,1.09245433963509e-09,1.43230985284627e-22,7.51494882024414e-07,0.00430720306071645,0.00899247535883227,0.298273383245622,2.39492779877182e-14,0.0720644700484774,1.25604959519323e-15,0.387661000226309,2.53183234517278e-19,4.54769403622814e-24,1.6014943453151e-07,1.45162842595818e-07,9.34123122814522e-09,2.01983369481889e-33,2.50667043160313e-12,1.1727235498314e-07,5.2811527415379e-57,6.97345927602323e-26,1.75610132474972e-19,1.55646198829463e-18,0.0131498954179266,5.0230389909616e-06,3.54741881132859e-32,0.0634769915060188,6.99009728885988e-14,1.73253418051906e-18,2.39549856923886e-10,1.74147244439706e-10,1.42478169519854e-06,0.00702026321298161,0.00087067142682899,6.5892185674952e-07,5.53017072654117e-21,2.00568018693118e-47,0.10825303516327,4.20699122632345e-16,4.41891013020549e-24,3.59863514047767e-09,2.39536528836079e-41,7.25419314942261e-22,3.47533599000572e-09
"X141",6.13351444078306e-23,0.0392114653619887,0.0080438638339731,7.00789914799803e-45,1.44576464041197e-10,4.8583679141465e-51,6.3118225894184e-12,2.40801802906745e-30,0.0101176287035172,9.47459534222477e-14,0.308639921938306,4.0507391289503e-10,1.40071902216424e-06,0.000286566748799861,0.213413867283032,1.13399101139717e-36,1.4861953867217e-15,2.63186644592554e-05,1.31144535506577e-13,2.39828078818515e-14,3.09086883641393e-38,3.89767289451285e-36,0.000658906679225485,4.70745547297969e-20,1.2790873714514e-21,1.00871537127191e-23,3.23060876417039e-27,5.34976510412168e-07,1.01674782137886e-12,6.43630223192437e-14,1.20914438355856e-08,1.37487153735975e-15,6.86968245654391e-33,1.68419054836944e-19,1.13719069653217e-15,5.96851455239847e-22,3.33730944536593e-22,0.0371853367999278,4.59726003015845e-05,1.25890082627843e-22,0.133963792538816,0.193470008452231,6.11662103289168e-16,3.89413967462083e-24,6.11612788615717e-31,3.49919032037611e-29,5.33403895996547e-50,3.73595282840238e-15
"X189",5.73504896910201e-22,7.81918179008298e-40,1.70479318830303e-22,6.73222850514026e-17,0.00158449756263659,1.14581920008537e-41,2.87339631169427e-05,3.32914012840313e-35,0.062250395878923,5.63551594707091e-42,0.141747544685352,3.41470573956738e-18,7.20749133444588e-12,3.44359765869107e-07,0.0724919216921114,6.36240347166351e-21,1.93740482807361e-12,6.85598142491503e-07,1.9788355864154e-07,2.59319810884851e-13,3.72977715340196e-23,1.9849423044873e-14,0.00376820185897626,0.0871515611123058,1.36018878576882e-15,1.84690482178106e-21,2.19508216835483e-13,2.12585991955068e-06,0.00623157486074706,1.68735460604703e-14,4.3438810568148e-35,7.33337441904727e-05,5.31670500933326e-22,4.67292230124036e-27,1.13712135257984e-29,6.96339332778481e-22,7.10079168862969e-39,4.02070236915868e-07,3.96258045517193e-18,2.65717921213122e-24,0.369073919932939,0.198852185576934,3.76204619119921e-23,4.72945880321232e-23,1.47600009156192e-13,3.5249564547249e-17,3.15110978411171e-40,1.5274010337872e-19
"X164",1.53612510201858e-30,3.96273250444618e-38,5.52129561709166e-38,2.40204852716538e-50,2.8413976705467e-08,2.24975253807637e-08,3.02593458722071e-10,7.93330605306614e-26,0.135372221621614,4.60981158892031e-45,0.0097103847987495,1.16969366345147e-11,2.80872039355183e-13,4.48674441374162e-36,0.0289889688566525,1.37620571357141e-17,2.5609270064186e-33,1.319129159322e-19,3.76726708198888e-30,3.76417435979497e-25,9.9360482894823e-18,0.00304129198920107,2.40006990217466e-22,0.280842899518104,5.32172266264445e-27,3.44429486519104e-16,1.90707971268511e-16,1.00750384424459e-08,0.0178689304349599,2.73822067850361e-25,2.45878209500585e-43,9.41208835607646e-05,5.07721665034161e-19,7.00580933768613e-32,1.89860392842678e-14,1.01450879645256e-08,1.35174203196479e-10,6.01809304270177e-27,1.98367518604857e-34,3.57773911851195e-23,0.348005571340529,0.10247911755681,2.98539282315638e-17,1.28065687955654e-21,0.0145526545456727,1.11921907157678e-16,4.99546529649086e-16,2.64729169846071e-11
"X149.1",2.04925516159161e-08,0.107141777034371,6.96528052434402e-07,3.04683420920573e-32,4.37362873886858e-14,0.00125464204424948,2.25681890639084e-05,3.5753315103681e-08,0.184732695277625,5.83402252089254e-21,1.01559573527684e-09,1.60757131712516e-12,2.62247144923251e-30,4.56618446932167e-35,0.0425299228764449,1.09992035004786e-07,5.9144257613523e-17,2.60510680527627e-23,3.88492293187082e-10,3.55016098094004e-15,6.90795848376456e-16,0.011145965984538,2.47229037980664e-18,0.406570067117335,1.3274643859549e-16,3.58579534669598e-19,9.57554932525963e-24,1.61981638014548e-15,6.20937132305371e-31,0.00113747128746033,4.00406884801247e-18,5.64316026883829e-08,3.76154276671549e-12,1.33230201745674e-24,2.7919483548246e-08,5.83253400709592e-12,0.000278509424515436,0.00805896354824315,2.36448356807365e-14,1.33366693780988e-29,0.119683494366954,0.00166200284584111,5.00765474251287e-07,2.03583374086002e-10,1.58947573839629e-13,0.0568018236477582,5.27831836552341e-15,4.11064499839552e-16
"X165",5.33355831653858e-07,0.150088214763181,9.85006446427389e-13,1.43885045200376e-15,0.00914246985912351,3.21204888191297e-06,0.00356080485854664,4.73294853830884e-18,0.126526725063402,1.95675616335813e-10,3.96825564100023e-28,5.60217585301052e-30,4.29843098915055e-18,2.5123733326998e-17,0.038388716855626,1.4385900200963e-18,0.00675426906310686,3.83656704836134e-06,9.62272748704242e-22,7.10013784944519e-13,1.93863118511081e-30,0.00163220537768898,2.00711283261577e-15,0.28086196478737,0.0361519862889516,2.17769568255844e-23,1.33476388947544e-08,3.08483797493325e-06,1.88795805897484e-33,0.000742818872436367,1.02164617872829e-31,2.41296413444544e-15,1.14903999018196e-36,6.48358423513874e-15,1.88609973118392e-27,3.24676074797957e-11,5.4614514873647e-50,4.29213157192464e-10,1.94833836180901e-12,5.86265123884689e-24,3.05368920195881e-40,2.82876709085857e-28,2.79011876856186e-16,0.000709103401786791,2.17767357324052e-30,0.251208116843183,9.54146176681532e-28,1.17237519690444e-24
"X134",3.11729869950286e-35,0.0882968857021819,4.10847106921234e-09,6.54456855140072e-34,0.0167845165140225,5.28976263033027e-16,0.000588201882313747,4.55025365805531e-18,0.0308114498382227,1.08439356458073e-21,3.71465762721331e-17,3.46859119961534e-21,0.00639010205435558,0.000968777605375675,0.0279054644436066,1.08434010542255e-13,1.34295075955139e-05,0.0113682105103746,3.14987422292569e-22,1.92239455472716e-13,1.20098334438383e-12,0.000204767078143413,3.29166325994114e-15,0.0847315045376109,0.0924594164618473,0.000141883102690663,2.0752021230906e-12,0.00704385142930076,0.0231846206413117,2.00141275139643e-05,1.85575399015068e-28,4.16531931794648e-13,6.95258367668233e-12,1.11485057465131e-12,8.4579774778749e-30,0.00144132660210436,0.0194429049749263,9.69037528494712e-18,0.0026418911180632,0.00866342720252378,3.70900406068516e-15,3.99050505923184e-15,3.19963111923229e-15,4.25880541170926e-10,0.0255602052717458,0.414055555557787,3.0406020341853e-27,0.00110772620040119
"X114",2.21705770264102e-06,8.75688438227148e-10,4.42963431016141e-05,1.2150618571809e-12,3.99876516582892e-08,1.28714749423355e-17,6.48568328836286e-05,6.27375255830803e-06,0.000265261784465641,2.17469907631977e-18,0.0114427279038167,0.000259281867111327,4.74779258065662e-11,1.94294455355961e-08,0.0238924507064121,0.0041018422659094,2.60710615705308e-12,4.89155199598311e-17,8.43786377363008e-09,0.000984322473388737,1.86359721425321e-05,0.00616515884581946,1.64083475623311e-11,0.00708187249163011,0.126524606571822,0.00157472438899067,2.56940927490097e-19,8.91685424433023e-05,0.0487947804820427,6.90106114692539e-05,4.01435679092872e-14,0.00457250838426362,0.000116528761651156,8.7024877629347e-21,1.22815564818313e-08,0.000284576352518694,0.201889247221688,0.00177844960530577,0.00261032735781156,6.31959883455125e-14,0.0270303037406724,0.000180146251409393,4.35977496880642e-07,3.87271191979967e-10,0.0381544982838158,0.358690870044949,3.38265123834421e-11,0.000753300324367303
"X155",6.0370286991355e-22,1.46699936301478e-19,3.84298260813933e-10,1.16147063148979e-12,0.030479818520093,1.47444411432511e-15,3.63882666846165e-26,1.7096635104606e-07,0.0238041412540429,4.60347225030129e-05,6.64788024075584e-08,1.81715742559211e-09,0.0150438003622942,4.19867348836409e-10,0.000126520298800274,5.75566256867856e-14,0.000141478505582081,4.44550803748668e-17,0.0246388922954339,1.96310287229399e-11,6.35133580632816e-28,0.0294830237515611,4.32432172323996e-11,0.000455224304531586,4.11466050393473e-22,6.73062102122102e-14,4.64192044279354e-16,0.087288356870956,6.75994389674369e-07,1.00899485367274e-18,3.23221227956381e-05,9.05386124404522e-32,0.00447253828707251,0.00533201810951353,0.105545926198292,5.83271468357063e-20,0.146161454670971,1.75602976354918e-09,0.00375149683012461,0.363319231119632,8.18881385144164e-05,1.64268709801153e-22,6.40429063130797e-25,1.29499565354028e-11,1.48167987510685e-12,0.00850789986390329,8.23738220589772e-10,1.1978171362006e-11
"X75",2.61237125180891e-20,0.101145249692854,0.0166824178691871,9.35685131959358e-23,1.85418649866252e-20,7.22178419316908e-07,2.83680716345425e-06,5.92975016259654e-06,7.00951380086879e-11,6.49871987494866e-21,3.50770072080023e-05,1.88247076523858e-17,5.94432198961495e-25,3.63377348823232e-18,0.00212343510764752,4.17139806536984e-18,7.11096630295295e-16,4.19969640356823e-17,0.0154657813971116,0.000110502558189098,2.64213738482135e-19,0.0145601390638673,1.50444385237722e-12,9.23334999714301e-12,6.84104000989318e-24,0.013205327231531,1.18586528098439e-06,0.0596389711360474,6.09633358280986e-05,0.00237392870112526,0.00682354395539969,3.36673309894428e-18,0.0231799486027269,0.00758381074808694,0.239871550556905,1.04698722721543e-08,6.63287493279320e-09,0.00244566249907479,1.1676494091257e-06,0.302934038992082,0.0231672772653177,2.46001326683237e-11,2.58306302977617e-14,5.29817721763847e-16,3.39983629716952e-10,0.00211221916670621,4.23932218436064e-10,7.77742519838652e-06
"X106",6.44902064066535e-06,0.116032153839609,0.0969351853791603,3.00592151456267e-07,1.24985739533255e-07,0.00136201194559178,5.73344626184122e-24,2.61775893945457e-09,5.03676075051948e-20,2.45682558053216e-17,2.42272812553272e-30,1.51566506959132e-11,5.88121783322372e-15,1.87999104693193e-08,0.0232195083209859,4.09801087283101e-14,5.37949194423796e-18,8.05347726626411e-05,0.00831574228688974,2.18524699584374e-09,2.53480206838574e-13,3.65350806623187e-20,3.3219659027096e-07,1.2147787816116e-22,1.79943575558672e-36,7.7433758586481e-13,0.0036935428699105,5.24638630047108e-12,2.13732107566933e-19,0.0153662854088602,0.0077322717203094,0.0136889705886027,0.0478807708923767,0.000101377015704825,0.386353027345296,3.73935596442983e-27,3.63034673149734e-43,1.78682425158074e-06,1.98695683986023e-06,0.109913085652453,0.000368979977325129,8.55096267181761e-17,7.59718689488499e-05,8.32050364041652e-22,2.82748820242265e-10,1.93181565542412e-05,1.35260697130328e-23,5.18882058499476e-11
"X138",0.00549637163477856,0.0282195578496588,0.246611676514194,0.00980246403018735,0.0115853331871391,0.00275378843215968,2.28854232636897e-30,1.36217270033675e-06,1.50984253288882e-06,0.0955494570943259,7.33294828015274e-26,5.95355306507563e-08,0.0398427979169853,3.74017528433307e-06,0.0180370098661932,7.75383826784333e-05,9.47670660283952e-20,1.59802054535188e-08,3.10428696571541e-20,1.40594698011359e-20,3.47079236715616e-21,0.000103001542356762,4.45082747476672e-13,6.66263298281527e-22,5.3971531543997e-24,9.52674641633132e-22,2.82080942279918e-24,4.28905926885253e-36,4.28651929451823e-24,4.39626390378630e-11,2.68934377126109e-13,0.0122598303933091,0.0325833125023342,3.53742884267237e-13,0.32672208131711,1.09751174054548e-30,4.9916016720883e-14,1.63016448255831e-10,7.54976431530535e-19,1.00334955924557e-13,0.000354032621480293,1.28422901976768e-22,3.56691263627015e-16,1.92600358227118e-20,2.49425256601726e-19,4.25759232591079e-06,7.70536861825727e-49,5.98397873622022e-16
"X182",5.35249438690061e-05,5.71330449843133e-26,0.315120286852374,1.36069887125332e-10,2.61799611686859e-07,7.67614506078346e-05,2.799904137651e-18,2.27597992847667e-10,1.60586534117507e-15,0.220740429684226,0.00465972480884944,1.22017364723768e-10,0.0378643831658019,6.57172510981468e-17,7.94709758567304e-06,2.94851562106891e-16,0.00603850810634917,5.74009840172035e-07,6.31207782391282e-09,3.65083791207839e-10,1.03986110364053e-35,0.00559085569182306,4.06681215109957e-13,1.26683362787368e-16,2.40940888018887e-10,3.49083401222028e-11,1.15177977656562e-28,4.71329960389992e-12,0.000181605632210931,3.7988126555518e-09,0.0917891572978136,4.30196337154805e-15,0.00244729234590376,8.73893688535421e-06,0.123284067532607,0.000111289124654482,3.07193987449596e-15,5.25672043251353e-17,1.30201988451469e-17,2.80797542089848e-29,0.0216708334605182,1.46536793464295e-15,7.06667362717009e-10,5.30620341150158e-05,2.35953445642502e-14,0.00349331582862092,8.45646194962806e-41,6.17679674784641e-17
"X207",7.35577101199612e-34,0.0516874107225992,0.224417373306814,6.43211448901778e-23,2.44980413810316e-33,4.07255224979897e-42,0.00121524432158494,3.43480375000415e-20,4.45702343671898e-29,0.176411775623215,0.0179062486763713,1.99499036424747e-24,5.8780939398494e-40,1.46282765392033e-18,0.00579887905212754,7.01153290061595e-29,0.00260419228957876,1.50312324964054e-25,0.00656733735456434,0.00145947944347786,9.53869760498178e-48,4.13193439474674e-26,7.34363047998712e-23,1.90528464145851e-18,3.11129700029914e-33,2.18102690455262e-25,8.88421952566793e-30,4.02152190189206e-10,2.26995703037023e-16,0.0140412627163809,0.309765804292968,4.69813595655811e-43,8.25205100443787e-39,4.14333853536212e-28,7.76330547097344e-09,3.66195928948489e-08,1.63897622840129e-12,0.00522553787623039,7.19683355199289e-06,6.28421600177491e-21,0.0232765204490033,6.13510337251263e-23,5.30368615639006e-17,2.83457573376503e-10,1.07762764333825e-18,2.85769508947114e-24,1.58591116625143e-20,4.77401758896088e-35
