"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49"
"X149",1.27029486101337e-09,2.91039063371576e-11,0.149056656703924,9.92852974809007e-18,2.86533495288328e-25,0.188869901096443,1.1572174853555e-05,9.86436541177055e-39,8.85235492082033e-38,5.36757096722525e-20,0.000292625767359539,4.67339613629713e-12,0.00452438130130424,0.0132945162123509,0.0127733573220424,0.066053786552641,1.47600330189143e-07,6.95414261693841e-19,3.87961810572974e-15,2.81982916231072e-13,2.81717111106488e-21,0.0105387414936739,0.030446781452266,2.83974657963513e-20,2.19428482481354e-11,0.316091714706849,2.08809427347189e-08,0.00887502073938485,7.05910794123894e-34,2.69029449341937e-17,0.000189909997300091,1.13052504740047e-14,2.15071559790187e-14,1.29168403185226e-27,0.000462903017796524,5.91664120757501e-13,1.78610543059697e-10,7.25170005490116e-18,2.04480411465788e-09,1.29818732841098e-11,0.0004344874735238,2.56078603924917e-24,1.03461023745695e-19,1.71141605753036e-14,8.1443483014548e-24,0.0107467822011407,0.0903193880288725,2.98858651907152e-09,6.04061666303793e-20
"X109.1",0.000399099837970705,3.4711353001516e-11,9.44170360550857e-07,2.91733621054913e-13,1.19619222563041e-16,0.10608198546487,1.28376803512037e-20,4.18477750094975e-08,2.973100951811e-44,2.49373139411821e-13,1.8462812938761e-07,2.40298077586738e-08,2.94490281415958e-25,0.0210558007120884,2.73815105216474e-30,4.92804910720574e-43,0.0027475868676864,2.31869547222535e-11,2.56010926223922e-20,1.07984561933917e-14,2.16729669567939e-29,0.0142394275557581,0.19274427462101,1.30846843785339e-08,0.00105750856041961,0.329722241024521,1.37473801482491e-08,0.00311932813150473,1.15395851826414e-17,1.22290985479632e-16,1.50831403419129e-07,0.00618796229517141,3.11911497481387e-13,3.58387983664088e-18,9.99161482402702e-05,4.12641487336578e-10,6.79873043450906e-15,5.78999160929046e-05,6.67435760384187e-19,0.0128212115733136,2.79202062872256e-19,1.91754999423714e-15,1.45991830564498e-34,3.7750690196391e-12,8.03051116688118e-12,5.19765262377885e-33,0.213265689596585,1.65666248437338e-24,3.58862905983869e-11
"X92",6.94944662554601e-08,2.85741240418539e-16,2.23196296698603e-53,2.92343464352786e-05,0.000149389822847206,0.026798287555852,3.19431429321399e-29,0.0101133585625098,4.81557782592915e-17,4.04144102106686e-11,2.47587524460046e-13,2.91832750396718e-10,3.17181055306453e-14,0.0153838461213552,6.37940605288877e-25,3.77033598037645e-21,2.61511725784167e-13,6.28086227871094e-14,9.80403442540937e-37,5.67132706210811e-06,4.46766658184318e-25,2.57958509185072e-11,0.346708403955218,0.110536134636387,0.00353477161042843,0.167922942110525,4.49339361567506e-19,1.43351543353767e-14,3.81056061407671e-09,8.54291842242019e-16,4.54804108643339e-12,0.0441403785510617,6.31948425171017e-22,0.00038601619280723,9.68310285498248e-15,2.21509843653631e-26,8.86337961945777e-13,2.16986244224569e-06,6.95777520724287e-29,0.0140817998609837,1.02396907341133e-35,4.22377171823752e-36,0.000236325892655511,8.26580590726405e-08,2.09171573328023e-08,6.81836764100325e-29,0.161696834017531,2.09528760223226e-27,8.59800978923103e-11
"X161",2.60762624040044e-06,3.37419632171706e-11,0.0264762617733978,0.0192646775282491,1.20882167076909e-20,1.27256122081696e-08,4.46481031587678e-26,4.62755322661115e-05,1.65816021352749e-06,2.963723684509e-22,9.40641555329735e-11,3.27827740691303e-09,0.00679938336286706,1.75281139362314e-21,1.46327040436539e-07,0.00403007608247216,1.37508210242553e-07,0.00878870957615641,2.45011706558268e-15,0.00414356254301538,0.0112467606805239,4.95248979651407e-11,0.343313537805472,0.280214537700541,2.17978569734276e-19,0.0128604771467633,7.03695430973316e-20,1.45104531895018e-19,5.48346510327634e-29,1.29963403390118e-10,1.28699350964986e-12,0.0271510839460831,9.83670940661568e-18,0.0170419530169068,0.00937468147921994,0.00294504185656622,8.65999473152281e-12,1.72627998869259e-08,4.49758247513161e-10,0.000498853223748584,2.33804980657447e-13,1.52898299524081e-13,0.0038715832930427,8.17230789921164e-11,3.26563651777203e-14,0.0834735316613929,0.000920818186125905,2.56908969308413e-10,1.07723812128717e-06
"X188",2.45119310301203e-06,2.68052937358696e-17,0.0175069738935065,8.72204671431177e-14,9.75962462278863e-18,2.98683071041169e-26,0.00598402478855311,4.82247773309034e-22,1.24732575539996e-24,4.80040650917101e-30,1.08671956967275e-23,3.21197902159138e-06,8.43062140559827e-05,7.55307927336252e-28,2.71506020775899e-11,4.47992855118954e-16,0.00453890128855405,0.0026167557613281,0.00168604991684163,0.0414422294479913,0.00258128904912192,0.00128253321761648,0.140789122586033,0.291320841343788,1.23015406438604e-45,4.42904881876403e-24,1.00385935255688e-11,1.06913238337336e-35,1.25796459310307e-34,1.62438189254374e-36,3.1245604786567e-06,1.04918287262851e-15,2.40474655241533e-20,0.0362362129437388,2.04974525834214e-21,0.00889082103250141,0.0979869176824339,3.16157575184568e-05,1.8785300746503e-10,3.24562832035309e-53,0.000201589818624253,1.36880821650943e-08,1.04750233315612e-24,3.21695372064219e-07,0.000136873063380578,0.234730787338853,1.12544063287366e-12,9.31418610648928e-14,1.2693928755993e-24
"X172",3.74685421574361e-19,3.91255709011893e-20,3.10496759306552e-07,4.87112205489087e-37,9.22863241302543e-08,1.25502782074108e-07,0.0327250709408902,2.77737014651976e-12,1.99020761599449e-39,9.69423787459539e-27,5.81325754585783e-40,4.10771971655568e-09,3.81370604204214e-11,0.00212809626357939,1.08653552468472e-14,1.0907752049592e-22,5.67371866306325e-06,4.0792751736265e-20,3.18335837013191e-26,0.0644627164082688,1.86308642120006e-20,1.17945400284824e-13,0.00945600759699757,0.134572273802927,0.00961213142772267,1.13584928621645e-15,8.43711106293854e-12,1.55948188159628e-13,5.07797918248164e-07,1.79234772222093e-29,0.00540729669341465,1.1857446404027e-28,5.02240570291366e-08,0.0300255902302064,5.57671308125966e-21,7.16069643030425e-23,0.326646124013986,0.0065676189741174,1.01313879711429e-19,2.49035614993481e-34,6.80816372563901e-12,0.00636816865527441,5.90302254332707e-15,1.02313549571121e-32,3.87998314927391e-19,0.23263044408741,0.0658231684521836,2.16509864819153e-26,3.30747399165423e-20
"X140.2",3.14388316420852e-07,2.36219604323338e-08,0.0203665351302789,0.0337334842484287,3.68141633236137e-17,1.22080427619705e-16,0.00585044353863319,9.87925342632732e-15,1.59715877074365e-57,3.14641850775211e-16,9.90140140675183e-12,8.50836929957248e-20,8.61789352859988e-07,6.50637657071751e-19,2.7409736658667e-05,1.86455106185834e-06,4.37296632222403e-17,3.17142770682422e-14,9.90650201573574e-16,0.0753743040868191,6.55996132905135e-14,4.44172534645656e-22,0.00390784270818419,0.00432224910600698,0.159631297530114,1.6152081588146e-15,5.63350041425303e-15,0.00109257407982697,3.00944535587956e-06,1.22718141121535e-25,0.0101616447523478,1.26508267619928e-19,3.49185451552158e-08,0.0218419023813395,5.66834966149714e-19,2.07034942486829e-12,0.456729455784775,2.50291235481247e-19,7.88104387351571e-13,1.6937785804944e-07,7.280866137924e-38,0.00181655171763878,3.51476442893185e-12,1.11253370367809e-16,4.18183132202201e-24,0.0840246099549766,0.0562041831576442,2.58219722761304e-15,5.4357648892693e-21
"X141",2.31605486131368e-14,2.49016240271133e-12,0.0164597226133324,0.174671651950762,5.79940515997586e-29,1.89068916353808e-06,2.30763609407391e-10,2.69558317926061e-22,2.98657274758442e-56,1.97834754817964e-16,6.63671737697857e-13,2.35387876681906e-13,0.00108824565729657,1.37123661116645e-23,1.16004840176434e-10,2.00436270239195e-19,2.90776619380685e-12,2.20226721746646e-18,2.39272967714681e-19,0.186591875803054,0.00548906721798309,3.18134427053796e-08,0.0119432050319726,5.27752465545342e-05,0.201684214999548,4.77462207605409e-14,0.001667071045224,0.00933877729176203,2.39069081028063e-16,2.3568893953993e-23,0.0138863509244217,1.73539599743948e-26,1.30348934364987e-49,0.0270226230168348,9.80981341684755e-24,0.00552544778002081,0.274383524292211,1.77978374053425e-26,1.87123616245904e-10,2.99117692262917e-22,1.66630567259884e-27,5.53267770062284e-20,6.88707004821695e-06,2.29621704059733e-17,7.13839739345928e-25,0.000726730707869682,5.83400249097949e-27,6.3447039546602e-13,8.376882202816e-24
"X189",2.11556787574241e-32,2.31552108975039e-24,0.030360461743413,0.248215857137029,3.5258800008051e-10,0.000471394175028666,6.83016697646202e-06,8.67581697313626e-25,9.8190084189863e-24,0.000268902624070836,3.22632265791025e-10,1.75873710073739e-23,4.24586778369517e-09,0.0263209962722176,7.11709576989011e-23,8.51749913880107e-21,1.07322279976345e-18,1.06849399325429e-15,3.62687579190203e-36,0.381271499727201,3.10424473075547e-27,1.10219224271111e-05,1.68038866713188e-07,2.90268790608042e-06,0.0958450955567251,8.00555176997187e-17,0.0166123212732737,0.0280977279026951,1.29600989082115e-12,1.36527793332154e-11,4.79729432215899e-12,1.01568306933469e-23,0.04817473192512,0.000458559977824861,0.000153899276649933,1.37186290168706e-11,0.0500192222316678,1.92422949833027e-16,8.10437094363276e-21,0.00677421184555665,2.37300966697036e-23,1.55370576653348e-15,0.00585079049327978,1.79951888413252e-27,3.76572273647004e-37,2.70933573382112e-27,2.88655473082788e-40,4.39094463047171e-13,2.74795220345312e-10
"X164",0.0770253083045507,1.36142476095889e-25,5.4889979554355e-11,0.131220070973628,2.07683325709366e-18,0.0024389839220973,0.02833210645457,7.93560012032988e-54,0.000398285992748438,4.26861626379776e-13,1.26426654648087e-18,3.94530124281493e-27,1.00631621012146e-25,0.119478446827044,1.26986861182706e-22,3.33831803325038e-20,6.64888627178166e-20,3.64734463049212e-35,1.72886393203519e-43,0.388229496159561,2.38103213194338e-15,2.32817474923713e-20,0.00206086692161594,1.44564067996234e-32,5.20674509727038e-18,3.78889938920693e-23,1.27235457678557e-13,3.29504976953422e-22,1.00005255599432e-37,1.88936363227928e-36,1.0419442241915e-36,6.74492798080768e-16,0.136431293858176,1.68315427740663e-69,1.75399085092723e-15,8.84221483098293e-43,9.6297248353821e-15,4.58786984349406e-33,2.03465714122921e-31,0.0207506742931465,7.67551894557972e-24,7.5059181699248e-10,0.0193997575340492,1.90557051437759e-17,4.46267480977871e-26,7.86996586023726e-28,4.52189995018525e-52,5.81258899822277e-26,4.82554153772139e-26
"X149.1",0.302291263757291,3.36821193364698e-12,1.10171740351878e-41,0.0168667429624958,3.846039983376e-39,0.0261558119611156,0.0234702814192811,1.68129814510601e-52,1.24127587915266e-19,1.06893643658715e-19,8.56121141844428e-11,9.04234677559212e-22,0.0277090199384587,0.121821599376828,0.00115683710896423,8.43578575208454e-28,3.09760951885716e-15,1.2165644124188e-17,7.73725664561587e-23,0.225917216096352,0.00582346129724106,4.34444675710358e-13,0.00497164863954321,1.86778385290069e-27,2.54353396377882e-15,2.40593868848829e-17,1.06965866132523e-09,5.49752632201507e-26,1.0626942773083e-47,4.48625017074043e-38,1.94581970200325e-24,1.13114968762933e-19,0.116670224312915,8.51266238300225e-27,2.39146920490512e-05,1.19886630171045e-10,0.000229322669156545,2.85250021375282e-37,1.30335867187755e-15,0.00924849555403114,1.12025515658397e-10,4.53665857604884e-09,0.0155650100355184,8.85222530054627e-17,8.98662951129309e-12,5.36779159177783e-15,1.16332693474738e-12,1.57357107072585e-15,1.29665252611049e-25
"X165",0.391521103436871,7.81518439525717e-07,0.0439316991445632,6.87499825064046e-11,0.0418231067403328,0.00934569829444472,3.03491603108936e-11,2.22682049324065e-13,1.38247079549801e-19,2.48060134078185e-12,0.0176634428436414,1.74837650567488e-07,0.152737639107736,0.0437698364125503,0.00186971025700515,2.69290141046283e-05,4.58266350073037e-20,2.79923525553118e-09,3.81703259452741e-09,0.0845499177370081,3.1789357199707e-22,6.7718623510728e-12,2.36134743705696e-05,8.28167540453227e-26,0.022879521301029,4.85871309551413e-09,2.79854675723311e-05,1.39395527860059e-32,1.55183608514665e-27,2.10857688038172e-27,2.48804516701696e-10,1.75195619552983e-10,0.0460858071774752,0.01328216830792,0.000840154814618223,0.00443926649086734,1.37580571222775e-05,4.02287660007688e-16,4.03043904290132e-11,8.54871276485695e-15,3.43436005135738e-19,3.07812421093762e-44,0.0137180301861824,1.34955136625249e-15,5.07021358814056e-27,0.00294537183222993,0.0203935013251596,5.12085359257658e-16,1.91416852092131e-05
"X134",0.251147991600716,3.4545565873264e-16,0.115127229882171,2.39314361024451e-29,0.211560165125244,0.00513778755742247,0.0108749484922798,4.0938122463344e-20,4.66087566590517e-30,0.00367885786412493,0.0109340814390974,0.00100413576890714,0.215017784895924,2.52000529589447e-05,0.000409167201019585,0.0188253099095618,1.32870305309294e-09,7.75191263211198e-17,4.09792967624724e-31,0.0278145473950788,2.20133440939007e-23,4.81545605917613e-25,0.000866011319724318,2.69644457458519e-30,0.00726091712177656,5.03805601138837e-17,1.71813306431702e-15,5.18789302836421e-25,1.25283380441243e-17,1.42743554304858e-25,0.00136385483967282,3.84751006878914e-13,3.45261554441122e-11,0.0140545024547392,3.42334196212279e-17,8.46270701165626e-18,6.54111180424587e-11,0.00754352741719876,4.33508892785249e-28,2.82645961918608e-22,1.34170558011909e-11,1.58808263869088e-12,0.00308346366350421,1.87705138598573e-18,3.86886779686883e-28,2.15894617657925e-21,0.00181477628929862,1.6962609108217e-17,0.00601242098036292
"X114",0.126395288863641,1.49551010073201e-20,9.87642287919962e-05,2.56447077267001e-10,0.2673019628378,0.0169295422277925,0.0155450719319538,1.2594595751496e-10,6.50249998976684e-15,0.00826270498424516,0.0111772591822808,9.42048238453425e-06,0.212358844766095,6.87033614645867e-09,0.0149089087936532,0.00900371356367728,1.2168135862339e-06,9.06691733038971e-13,1.00202666498559e-13,0.020918671299882,1.64150747648688e-08,1.6548614538924e-08,0.000951785408420907,2.9785624904974e-08,0.00194697329873493,0.0054072663838673,1.43076694819288e-06,7.48574041277272e-13,5.30558525182751e-05,4.41858320837517e-06,1.00577106122619e-09,7.97693943173409e-05,2.65167855033653e-25,1.72807506335669e-06,1.04060791178139e-06,1.91511532977133e-19,0.00867142177309767,0.0116895016946202,6.3857217468428e-16,2.31058961450158e-07,5.37003759932014e-06,0.165893885673078,5.44184169247026e-12,3.59014068610087e-19,3.95153703298682e-14,2.56173645468545e-14,3.1256388067246e-17,1.86076960668997e-07,1.53321114243456e-06
"X155",0.0139121613482444,6.1497601140413e-17,2.5249121624514e-22,0.000119491227796544,0.000102769818430354,0.0344101309843501,0.00184779110413724,0.0043341183125051,9.77547504631256e-10,1.83830299948862e-08,0.0308822866208155,8.16568720365119e-17,7.20256016369327e-05,7.09087531370806e-05,0.000233846442386252,0.402319928679945,8.06883679090654e-09,4.58649363624231e-18,0.00723245308157021,4.10584778203966e-20,1.74224823155609e-21,1.31111700165481e-17,2.06047360956696e-10,0.00186983915877987,1.0723219484656e-09,0.0775441909506372,1.55175281803544e-10,0.00967705502495353,0.0445330381231452,3.06635137691034e-18,1.46311420355629e-14,3.57680202852315e-12,0.0035027627151881,5.19312343792377e-09,1.12517524810013e-13,0.00406180931322882,1.42598662166978e-10,1.08787726857635e-05,0.086862636173908,0.00523837013108345,4.53824883653626e-17,0.124025513648995,7.67417851493181e-15,5.34350407506717e-05,1.65638495486049e-10,1.01505516092605e-23,1.18790178698552e-31,1.49212977498262e-20,2.99322712101482e-14
"X75",5.88810221827776e-06,5.6244892018224e-11,0.195195740947,3.5306214523813e-05,1.14132369646065e-10,0.0498738925708899,0.0101125686373812,2.12446342840953e-30,0.00246277170901739,2.68552678106901e-15,3.73376423145776e-14,6.01430163634622e-15,0.000110819129633218,0.000202345185497768,0.000937470173048624,0.284912485882337,3.08506637387043e-21,5.83985602633398e-23,0.000840526697414847,1.81251701158335e-17,4.2162523615196e-15,1.46544494982974e-18,1.72768431194042e-05,1.96153648726088e-05,1.37873958263163e-09,0.214528552324819,6.08575901700766e-10,0.0141938049783151,0.00590378962100824,8.30755335203452e-18,5.65455457102014e-06,8.37398084112288e-10,0.00016374281226054,5.96953987958358e-31,4.90515701063896e-21,9.71766531770055e-17,3.69032235127272e-10,2.82460547604891e-18,0.106662496460791,3.89528789081491e-07,4.92750160619869e-07,6.15821162534025e-35,2.25236026176147e-06,0.000776738435372665,1.52618758042942e-21,1.93269605224552e-08,8.7789453677719e-17,5.15133792366631e-24,1.29189550416516e-27
"X106",0.00649341897926322,7.22644908137778e-10,0.147499623948979,1.15099746298531e-12,2.66418493626079e-26,0.054965174324518,0.0192774663980412,8.39989766883676e-44,1.08105687450371e-08,2.65385909091476e-13,7.11052778130165e-10,1.11753153347996e-14,1.5848231090828e-05,1.26410815830326e-12,2.70723267185559e-07,0.0675733550245156,3.16550751396558e-07,1.57567225983963e-19,0.00377418913532578,4.27854428719075e-15,2.79197347353002e-09,1.27293326373243e-17,2.36513595620896e-05,7.58343682980917e-10,4.45371306772451e-07,0.390168021915909,1.32575169176881e-15,0.0201568555288155,2.6276721526372e-21,9.68238050263215e-32,0.000228802869236817,0.00853923743543466,4.79894948964615e-05,1.82840379585843e-14,6.96986651256547e-06,0.00484395087664551,5.52896853677363e-20,3.56744947202936e-21,0.101990907609186,1.30751121243208e-08,0.00307522027499943,3.05349708198206e-24,8.5958162579544e-08,2.18626993607147e-06,8.767879508298e-22,0.0188847094180711,0.0295049337968859,4.2868601893288e-11,6.21538625605342e-23
"X138",0.0124114989545179,9.6890097427311e-19,8.68631009353615e-16,2.55983491372835e-06,1.51957171680445e-25,0.0135104281103888,0.00847484924643672,7.90987933959544e-05,2.06398330252801e-20,5.06160222333572e-13,4.25522553041753e-07,5.27357411442976e-19,1.54394148435146e-15,1.88495445220963e-12,2.57052839810081e-22,5.2699526316209e-38,0.0089570208420753,4.82701368954821e-09,0.00546609079769007,5.37045899864833e-28,1.01573695550705e-15,3.70065588284842e-17,0.0862072590203977,0.0229818091774449,0.00249692768611177,0.400190834568287,2.11116390652989e-16,0.00991381922666696,9.18417279656693e-10,2.22616070793901e-09,1.14087049571973e-16,0.106144438183437,0.00774179952356849,1.43465148005992e-12,0.00286460851052183,6.34320215740533e-05,7.02023183432304e-20,5.34155604691018e-06,0.0283701105839607,0.0231596062807574,1.80682963773703e-26,2.11261088877417e-07,5.52912154314981e-17,4.32713423008809e-18,3.50827405014288e-06,6.39646050702505e-17,0.122071633936849,3.76378337760262e-12,0.000184228072381727
